id,school_id,created_by,type,subject_id,subject,grade,difficulty,language,question,statement,answers,correct_index,correct_answer,explanation,unit,image_url,tags,time_limit,lehrplan21_topic,is_active,created_at,updated_at
5db177eb-eab4-4a3b-9b2b-e4d6281e61f7,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,5,en,Choose the correct article: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' starts with a vowel sound → 'an'.,,,"[""language"", ""grammar"", ""en"", ""grade-1"", ""diff-5""]",36000,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c8d33059-fe88-4e1e-b564-b1c53f7954b5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,1,en,What is 25% of 100?,,,,25,25% of 100 = 100×25/100 = 25.,,,"[""math"", ""number-input"", ""en"", ""grade-4"", ""diff-1""]",9600,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
030ca5b9-96cf-4c21-a975-135374d99d08,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,4,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-5"", ""diff-4""]",17000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
96c3438f-262a-4366-9bb8-fe3340cd8b70,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,3,fr,Combien font 25 × 68 ?,,,,1700,25×68=1700.,,,"[""math"", ""number-input"", ""fr"", ""grade-5"", ""diff-3""]",14000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
de93c911-04e0-4f9f-b807-bd37f221b710,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,2,de,Auf welchem Kontinent liegt Canada?,,"[""Europe"", ""Oceania"", ""South America"", ""North America""]",3,,Canada liegt in North America.,,,"[""geography"", ""continents"", ""de"", ""grade-4"", ""diff-2""]",13200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f7932b5e-d242-4d73-98c3-bfe4bc254fc1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,4,fr,Choisissez la forme correcte : 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Le pluriel utilise 'are'.,,,"[""language"", ""grammar"", ""fr"", ""grade-2"", ""diff-4""]",27200,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
4bf37f40-b2bb-44ce-a427-67da19f1ecbe,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,2,en,,35 + 6 is greater than 35 × 6.,,,False,Compare sum vs product to decide.,,,"[""math"", ""true-false"", ""en"", ""grade-2"", ""diff-2""]",17600,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a71a22f9-da63-4ce3-8afd-3b9ea772fda3,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,1,de,Wie viel ist 70 ÷ 7? (auf ganze Zahl runden),,"[""11"", ""12"", ""9"", ""10""]",3,,Das richtige Ergebnis ist 10.,,,"[""math"", ""arithmetic"", ""de"", ""grade-5"", ""diff-1""]",8000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
59a52cec-c9ce-4b64-b727-c6d441a22a2b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,1,fr,Quelle est la hauteur (en mètres) de la tour Eiffel environ ? (entier),,,,324,La tour Eiffel fait ~324 m.,m,,"[""geography"", ""number-input"", ""fr"", ""grade-6"", ""diff-1""]",6400,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e7a05c9e-934e-48de-82b2-14ec446dcf62,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,4,en,"In a food chain, which is a plant?",,"[""Producer"", ""Consumer"", ""Decomposer"", ""Predator""]",0,,Plants are producers.,,,"[""general-knowledge"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5201fe7b-cb45-49d0-ad18-09765fb10de7,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,3,fr,,"En anglais, une phrase commence par une majuscule.",,,True,Règle grammaticale standard.,,,"[""language"", ""true-false"", ""fr"", ""grade-6"", ""diff-3""]",11200,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
86842cb3-5991-4a42-8973-785f529a8d31,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,4,en,On which continent is Mexico?,,"[""South America"", ""Antarctica"", ""Africa"", ""North America""]",3,,Mexico is in North America.,,,"[""geography"", ""continents"", ""en"", ""grade-4"", ""diff-4""]",20400,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
10236739-0e05-4e44-8b0b-1aade9f34953,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,2,fr,Quelle est la capitale de Mexico ?,,"[""Belgrade"", ""Mexico City"", ""Tirana"", ""Ankara""]",1,,La capitale de Mexico est Mexico City.,,,"[""geography"", ""capitals"", ""fr"", ""grade-2"", ""diff-2""]",17600,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1ea71d55-5c85-44b8-8875-27bd96e75feb,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,5,fr,Combien y a-t-il de continents sur Terre ?,,,,7,Le modèle standard en compte 7.,,,"[""geography"", ""number-input"", ""fr"", ""grade-1"", ""diff-5""]",36000,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
2a67cdcf-d99c-40eb-a0b2-a93a5dacdfe9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,5,de,,Im Englischen beginnt ein Satz mit einem Großbuchstaben.,,,True,Das ist eine Standardregel der Grammatik.,,,"[""language"", ""true-false"", ""de"", ""grade-5"", ""diff-5""]",20000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b062801c-88b2-469c-abd8-c5a1f79853e6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,3,en,A square has side 8 cm. What is its perimeter?,,"[""40"", ""28"", ""36"", ""32""]",3,,The correct result is 32.,,,"[""math"", ""arithmetic"", ""en"", ""grade-1"", ""diff-3""]",25200,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3482f45a-5b9b-4e6a-9653-8886451718cf,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,1,de,Wie viel ist 49 × 23?,,,,1127,49×23=1127.,,,"[""math"", ""number-input"", ""de"", ""grade-5"", ""diff-1""]",8000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fc4a82d5-51dc-4be0-8f91-71db619851ad,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,2,de,,Auf Meereshöhe kocht Wasser bei 100°C.,,,True,Siedepunkt von Wasser auf Meereshöhe ist 100°C.,,,"[""general-knowledge"", ""true-false"", ""de"", ""grade-6"", ""diff-2""]",8800,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
2f102b9c-32ef-44c5-a411-2dae3cb63baa,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,2,de,Welches Tier ist auf dem Bild zu sehen?,,"[""Katze"", ""Hund"", ""Vogel"", ""Fisch""]",0,,Erkenne das Tier auf dem Bild.,,https://picsum.photos/seed/img71/400/300,"[""math"", ""image"", ""de"", ""grade-6"", ""diff-2""]",8800,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f2b18c81-6f49-4ce6-856f-b8da774fb1e9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,3,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-4"", ""diff-3""]",16800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1ccbde5c-f582-4720-aed4-a77c8cb1fbc9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,1,fr,,41 + 30 est supérieur à 41 × 30.,,,False,Comparez la somme et le produit.,,,"[""math"", ""true-false"", ""fr"", ""grade-6"", ""diff-1""]",6400,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
50a5ed90-8794-464e-a2a7-dc9bb85bfeb3,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,2,fr,Quelle est la hauteur (en mètres) de la tour Eiffel environ ? (entier),,,,324,La tour Eiffel fait ~324 m.,m,,"[""geography"", ""number-input"", ""fr"", ""grade-6"", ""diff-2""]",8800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
dbfaa0b8-f3d7-4476-b04e-9325350c84bc,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,2,de,Welcher Planet ist als der Rote Planet bekannt?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Merkur""]",0,,Mars heißt der Rote Planet wegen Eisenoxid (Rost) auf der Oberfläche.,,,"[""general-knowledge"", ""de"", ""grade-3"", ""diff-2""]",15400,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bf1ecd4d-9daf-4a4b-ba42-6f69b4ea443d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,3,fr,Quelle est la capitale de Argentina ?,,"[""Belgrade"", ""Beijing"", ""Buenos Aires"", ""Helsinki""]",2,,La capitale de Argentina est Buenos Aires.,,,"[""geography"", ""capitals"", ""fr"", ""grade-4"", ""diff-3""]",16800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
7e8a2d32-1773-43c5-b815-19782f37c3ec,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,1,de,Welcher Planet ist als der Rote Planet bekannt?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Merkur""]",0,,Mars heißt der Rote Planet wegen Eisenoxid (Rost) auf der Oberfläche.,,,"[""general-knowledge"", ""de"", ""grade-2"", ""diff-1""]",12800,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1d19f5c3-2acc-4e04-9258-98f641b6009b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,3,de,Wähle den richtigen Artikel: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' beginnt mit Vokal → 'an'.,,,"[""language"", ""grammar"", ""de"", ""grade-5"", ""diff-3""]",14000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
62fdfebb-cb53-412b-9f35-868d57b177f2,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,2,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-2"", ""diff-2""]",17600,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
aa6805b8-453e-40b0-9d4f-768b159b7f45,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,2,de,Auf welchem Kontinent liegt Albania?,,"[""Europe"", ""Asia"", ""North America"", ""Oceania""]",0,,Albania liegt in Europe.,,,"[""geography"", ""continents"", ""de"", ""grade-4"", ""diff-2""]",13200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d00ae454-2360-47b6-aa9d-5f52225b1502,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,4,en,What is 34 − 4?,,"[""32"", ""31"", ""29"", ""30""]",3,,The correct result is 30.,,,"[""math"", ""arithmetic"", ""en"", ""grade-4"", ""diff-4""]",20400,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
cc11b6ac-964d-43f6-b31f-83e0224ca586,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,2,en,Which shape is shown in the image?,,"[""Circle"", ""Square"", ""Triangle"", ""Rectangle""]",2,,Identify the basic geometric shape.,,https://picsum.photos/seed/img82/400/300,"[""general-knowledge"", ""image"", ""en"", ""grade-3"", ""diff-2""]",15400,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c674a96e-9149-42d2-9ada-65463decada7,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,3,en,What is 7 ÷ 3? (round to nearest integer),,"[""1"", ""2"", ""3"", ""4""]",1,,The correct result is 2.,,,"[""math"", ""arithmetic"", ""en"", ""grade-6"", ""diff-3""]",11200,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d43133c8-d1b8-4e3a-a424-6a407bb3332e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,3,en,What is 26 + 32?,,"[""59"", ""58"", ""60"", ""57""]",1,,The correct result is 58.,,,"[""math"", ""arithmetic"", ""en"", ""grade-6"", ""diff-3""]",11200,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
157216e9-9084-4c7b-8ce1-34292833b42f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,2,fr,Quelle est la température corporelle normale (°C) ?,,"[""36,5\u201337,5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,"Plage normale ~36,5–37,5°C.",,,"[""general-knowledge"", ""fr"", ""grade-1"", ""diff-2""]",19800,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
171a8431-bd8c-4280-b0c1-1cabc2f66ce3,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,3,fr,Combien de lettres contient le mot anglais 'mountain' ?,,,,8,Comptez les lettres du mot anglais.,,,"[""language"", ""spelling"", ""fr"", ""grade-2"", ""diff-3""]",22400,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
722cc2b9-24af-4402-b987-c84eadea14ca,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,3,de,Wie viel ist 634 + 993?,,,,1627,634+993=1627.,,,"[""math"", ""number-input"", ""de"", ""grade-3"", ""diff-3""]",19600,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c748cfe7-dc25-4ad3-9823-d73c829e550c,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,3,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5a9fe2c6-8911-4128-9863-dc288bf5eb96,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,3,en,A square has side 17 cm. What is its perimeter?,,"[""72"", ""68"", ""64"", ""76""]",1,,The correct result is 68.,,,"[""math"", ""arithmetic"", ""en"", ""grade-1"", ""diff-3""]",25200,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
10e7bd91-915c-48f4-83b9-5d3b1e67dd49,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,2,fr,Combien font 12 × 11 ?,,"[""132"", ""136"", ""131"", ""129""]",0,,Le résultat correct est 132.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-1"", ""diff-2""]",19800,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
2bb87a7a-3a79-4d89-9457-c8caa1d3ab94,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,2,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-2"", ""diff-2""]",17600,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
90708a3b-caa0-4dac-93aa-dbbcd04bb6b8,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,3,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-1"", ""diff-3""]",25200,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
acd8a728-1ff5-4529-848f-ac3b4c64ae6a,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,1,de,Welches Tier ist auf dem Bild zu sehen?,,"[""Katze"", ""Hund"", ""Vogel"", ""Fisch""]",2,,Erkenne das Tier auf dem Bild.,,https://picsum.photos/seed/img93/400/300,"[""geography"", ""image"", ""de"", ""grade-1"", ""diff-1""]",14400,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a990dca4-ddf5-4046-bb71-3065bc614d47,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,4,en,,99 is an even number.,,,False,Even numbers are divisible by 2.,,,"[""math"", ""true-false"", ""en"", ""grade-5"", ""diff-4""]",17000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
da131a51-7384-4a58-a88f-63ea02fc6d51,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,3,en,,9 + 9 equals 2 × 9.,,,True,"By distributive property, it's always true.",,,"[""math"", ""true-false"", ""en"", ""grade-5"", ""diff-3""]",14000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0cc42776-804f-4237-b425-7af29b8e6db9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,3,fr,Quel animal est montré sur l'image ?,,"[""Chat"", ""Chien"", ""Oiseau"", ""Poisson""]",2,,Reconnaissez l'animal sur l'image.,,https://picsum.photos/seed/img96/400/300,"[""geography"", ""image"", ""fr"", ""grade-6"", ""diff-3""]",11200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
726ac18c-131a-407f-899c-db4d1e02316e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,3,en,What is 20 ÷ 10? (round to nearest integer),,"[""2"", ""4"", ""3"", ""1""]",0,,The correct result is 2.,,,"[""math"", ""arithmetic"", ""en"", ""grade-3"", ""diff-3""]",19600,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
8f0df44c-7426-4437-b8d1-b9654b5ea191,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,5,en,What is normal human body temperature (°C)?,,"[""36.5\u201337.5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,Normal range is about 36.5–37.5°C.,,,"[""general-knowledge"", ""en"", ""grade-3"", ""diff-5""]",28000,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
cdda33c8-9f16-4b49-9311-4e46f7c9a14e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,3,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-4"", ""diff-3""]",16800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
038e041d-a620-404b-a389-cdea667d405d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,5,en,,"In English, a sentence must start with a capital letter.",,,True,This is a standard grammar rule.,,,"[""language"", ""true-false"", ""en"", ""grade-4"", ""diff-5""]",24000,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a089d640-1e37-4431-9d6b-9a8764b283d5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,3,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-6"", ""diff-3""]",11200,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c509e655-6964-4962-b463-551edb62b13b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,2,en,What is 482 + 979?,,,,1461,482+979=1461.,,,"[""math"", ""number-input"", ""en"", ""grade-3"", ""diff-2""]",15400,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bc5231fa-5224-4cf3-a0e2-7058546f5cff,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,5,3,de,In einer Nahrungskette: Was ist eine Pflanze?,,"[""Produzent"", ""Konsument"", ""Zersetzer"", ""R\u00e4uber""]",0,,Pflanzen sind Produzenten.,,,"[""general-knowledge"", ""de"", ""grade-5"", ""diff-3""]",14000,NMG.6.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
16ed9aee-2f24-4a01-ace7-1683e7f2dab7,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,1,de,Wie heißt die Hauptstadt von China?,,"[""Athens"", ""Budapest"", ""Lisbon"", ""Beijing""]",3,,Die Hauptstadt von China ist Beijing.,,,"[""geography"", ""capitals"", ""de"", ""grade-3"", ""diff-1""]",11200,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bfea9c7b-5b33-44d3-b13c-17dca5344231,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,5,en,What is 25% of 60?,,,,15,25% of 60 = 60×25/100 = 15.,,,"[""math"", ""number-input"", ""en"", ""grade-4"", ""diff-5""]",24000,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
